Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,Name_2,description_2,timestamp_2,begin_2,end_2,altitudeMode_2,tessellate_2,extrude_2,visibility_2,drawOrder_2,icon_2
"8",8<BR>ECID=9c02717d-1dc1-460b-92d7-27abf415261c<BR>ID=9c02717d-1dc1-460b-92d7-27abf415261c<BR>LABEL=UNIT:8||Abutia Amegame|2019226<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=8<BR>DATE=2019-02-26T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Village,,,,,,"-1","0","-1",,
"861",861<BR>ECID=88e4b071-c0b0-47ea-aa18-d61b8e6112ef<BR>ID=88e4b071-c0b0-47ea-aa18-d61b8e6112ef<BR>LABEL=UNIT:861||Abutia Amegame|20191028<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=861<BR>DATE=2019-10-28T13:25:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Village,,,,,,"-1","0","-1",,
"865",865<BR>ECID=08f1f256-971b-4d18-988e-ab5f6fffbfd0<BR>ID=08f1f256-971b-4d18-988e-ab5f6fffbfd0<BR>LABEL=UNIT:865||Abutia Amegame|20191028<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=865<BR>DATE=2019-10-28T13:25:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Village,,,,,,"-1","0","-1",,
"866",866<BR>ECID=1756f7ea-0fdd-46bc-8ec4-7db8bf8d59a8<BR>ID=1756f7ea-0fdd-46bc-8ec4-7db8bf8d59a8<BR>LABEL=UNIT:866||Abutia Amegame|20191028<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=866<BR>DATE=2019-10-28T13:25:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Village,,,,,,"-1","0","-1",,
"867",867<BR>ECID=a332397a-eebd-49d7-994b-502a38721768<BR>ID=a332397a-eebd-49d7-994b-502a38721768<BR>LABEL=UNIT:867||Abutia Amegame|20191028<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=867<BR>DATE=2019-10-28T13:25:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Village,,,,,,"-1","0","-1",,
"9",9<BR>ECID=b87b456a-5621-4dcf-8a0f-4c1656bb4c23<BR>ID=b87b456a-5621-4dcf-8a0f-4c1656bb4c23<BR>LABEL=UNIT:9||Abutia Amegame|2019226<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=9<BR>DATE=2019-02-26T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Village,,,,,,"-1","0","-1",,
"1282",1282<BR>ECID=9b41bd14-3a08-455d-8b17-ae27d46e7a7c<BR>ID=9b41bd14-3a08-455d-8b17-ae27d46e7a7c<BR>LABEL=UNIT:1282||Abutia Amegame|202026<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1282<BR>DATE=2020-02-06T09:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1282.1",1282.1<BR>ECID=565f84e2-3ab5-4464-a4aa-3204ace96265<BR>ID=565f84e2-3ab5-4464-a4aa-3204ace96265<BR>LABEL=UNIT:1282.1||Abutia Amegame|202026<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1282.1<BR>DATE=2020-02-06T09:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1282.2",1282.2<BR>ECID=abf02455-a1f7-47a0-bf0b-71f1172f010b<BR>ID=abf02455-a1f7-47a0-bf0b-71f1172f010b<BR>LABEL=UNIT:1282.2||Abutia Amegame|202026<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1282.2<BR>DATE=2020-02-06T09:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1282.3",1282.3<BR>ECID=58b3069e-12cb-44e6-a31c-d01fb1eee8c8<BR>ID=58b3069e-12cb-44e6-a31c-d01fb1eee8c8<BR>LABEL=UNIT:1282.3||Abutia Amegame|202026<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1282.3<BR>DATE=2020-02-06T09:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1282.4",1282.4<BR>ECID=b9559027-953f-40e8-957f-0b67a438b14d<BR>ID=b9559027-953f-40e8-957f-0b67a438b14d<BR>LABEL=UNIT:1282.4||Abutia Amegame|202026<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1282.4<BR>DATE=2020-02-06T09:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1283",1283<BR>ECID=508e08ac-33ac-4802-9657-ab9fb85bf647<BR>ID=508e08ac-33ac-4802-9657-ab9fb85bf647<BR>LABEL=UNIT:1283||Abutia Amegame|202026<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1283<BR>DATE=2020-02-06T09:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1284",1284<BR>ECID=e38ecc25-6f57-4d82-8652-aecd2c43072e<BR>ID=e38ecc25-6f57-4d82-8652-aecd2c43072e<BR>LABEL=UNIT:1284||Abutia Amegame|202026<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1284<BR>DATE=2020-02-06T09:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1285",1285<BR>ECID=382947e4-fb34-4642-bb23-d5968cdad764<BR>ID=382947e4-fb34-4642-bb23-d5968cdad764<BR>LABEL=UNIT:1285||Abutia Amegame|202026<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1285<BR>DATE=2020-02-06T09:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1286",1286<BR>ECID=5ea910e8-a232-4262-b043-c3488b99ae59<BR>ID=5ea910e8-a232-4262-b043-c3488b99ae59<BR>LABEL=UNIT:1286||Abutia Amegame|202026<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1286<BR>DATE=2020-02-06T09:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1287",1287<BR>ECID=6ebbfa18-1bf8-4d76-a499-4e82e8e5df54<BR>ID=6ebbfa18-1bf8-4d76-a499-4e82e8e5df54<BR>LABEL=UNIT:1287||Abutia Amegame|202026<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1287<BR>DATE=2020-02-06T09:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1288",1288<BR>ECID=37b19bff-072b-4354-b474-edd651a24366<BR>ID=37b19bff-072b-4354-b474-edd651a24366<BR>LABEL=UNIT:1288||Abutia Amegame|202026<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1288<BR>DATE=2020-02-06T09:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1289",1289<BR>ECID=0c951d57-d4c8-4f6d-bcf9-5bf38fd107de<BR>ID=0c951d57-d4c8-4f6d-bcf9-5bf38fd107de<BR>LABEL=UNIT:1289||Abutia Amegame|202026<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1289<BR>DATE=2020-02-06T09:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1290",1290<BR>ECID=cf68e6d6-2ca9-46f1-b212-32bbbb906495<BR>ID=cf68e6d6-2ca9-46f1-b212-32bbbb906495<BR>LABEL=UNIT:1290||Abutia Amegame|202026<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1290<BR>DATE=2020-02-06T09:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1291",1291<BR>ECID=9eb6b841-7c6e-4832-b9ca-141e362f5c87<BR>ID=9eb6b841-7c6e-4832-b9ca-141e362f5c87<BR>LABEL=UNIT:1291||Abutia Amegame|202026<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1291<BR>DATE=2020-02-06T09:53:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1502",1502<BR>ECID=76916f34-b048-4cb6-8966-ad94e291909e<BR>ID=76916f34-b048-4cb6-8966-ad94e291909e<BR>LABEL=UNIT:1502||Abutia Amegame|2021525<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1502<BR>DATE=2021-05-25T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1514",1514<BR>ECID=4b234a13-385f-4cf0-a720-fb392b959575<BR>ID=4b234a13-385f-4cf0-a720-fb392b959575<BR>LABEL=UNIT:1514||Abutia Amegame|2021525<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1514<BR>DATE=2021-05-25T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1514.1",1514.1<BR>ECID=4628748d-f677-4603-b7c9-07545fc9defb<BR>ID=4628748d-f677-4603-b7c9-07545fc9defb<BR>LABEL=UNIT:1514.1||Abutia Amegame|2021525<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1514.1<BR>DATE=2021-05-25T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1514.2",1514.2<BR>ECID=f2deb407-e91f-4148-b436-2b4723e8fca6<BR>ID=f2deb407-e91f-4148-b436-2b4723e8fca6<BR>LABEL=UNIT:1514.2||Abutia Amegame|2021525<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1514.2<BR>DATE=2021-05-25T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1514.3",1514.3<BR>ECID=637b1b15-2e25-40e0-bef5-a5343e2e4cda<BR>ID=637b1b15-2e25-40e0-bef5-a5343e2e4cda<BR>LABEL=UNIT:1514.3||Abutia Amegame|2021525<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1514.3<BR>DATE=2021-05-25T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1514.4",1514.4<BR>ECID=99c34287-dfa1-44eb-81dd-3ff27d225de8<BR>ID=99c34287-dfa1-44eb-81dd-3ff27d225de8<BR>LABEL=UNIT:1514.4||Abutia Amegame|2021525<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1514.4<BR>DATE=2021-05-25T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1515",1515<BR>ECID=55aa313f-d047-48ae-9b40-b8a4b422ffc0<BR>ID=55aa313f-d047-48ae-9b40-b8a4b422ffc0<BR>LABEL=UNIT:1515||Abutia Amegame|2021525<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1515<BR>DATE=2021-05-25T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1516",1516<BR>ECID=e346ec4c-3729-454b-b7ab-5f254c78b467<BR>ID=e346ec4c-3729-454b-b7ab-5f254c78b467<BR>LABEL=UNIT:1516||Abutia Amegame|2021525<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1516<BR>DATE=2021-05-25T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1517",1517<BR>ECID=70c03d4f-303d-40b7-9528-3b1547ce623b<BR>ID=70c03d4f-303d-40b7-9528-3b1547ce623b<BR>LABEL=UNIT:1517||Abutia Amegame|2021525<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1517<BR>DATE=2021-05-25T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1518",1518<BR>ECID=70a0b30b-2885-42cf-99c7-c20f6f71d5e3<BR>ID=70a0b30b-2885-42cf-99c7-c20f6f71d5e3<BR>LABEL=UNIT:1518||Abutia Amegame|2021525<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1518<BR>DATE=2021-05-25T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1519",1519<BR>ECID=9b7fe686-2bc6-4378-a8d9-4a576f97c875<BR>ID=9b7fe686-2bc6-4378-a8d9-4a576f97c875<BR>LABEL=UNIT:1519||Abutia Amegame|2021525<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1519<BR>DATE=2021-05-25T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1520",1520<BR>ECID=814e27b0-fa9c-4c04-810b-e77e14a0fa4e<BR>ID=814e27b0-fa9c-4c04-810b-e77e14a0fa4e<BR>LABEL=UNIT:1520||Abutia Amegame|2021525<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1520<BR>DATE=2021-05-25T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1521",1521<BR>ECID=ce1e2990-f468-4b97-9a98-e25b988b2c0d<BR>ID=ce1e2990-f468-4b97-9a98-e25b988b2c0d<BR>LABEL=UNIT:1521||Abutia Amegame|2021525<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1521<BR>DATE=2021-05-25T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1522",1522<BR>ECID=f355a864-44f5-49fb-ae04-794145ad6cb8<BR>ID=f355a864-44f5-49fb-ae04-794145ad6cb8<BR>LABEL=UNIT:1522||Abutia Amegame|2021525<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1522<BR>DATE=2021-05-25T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1523",1523<BR>ECID=72ed4cca-4116-463c-b83d-3e1a782b74cc<BR>ID=72ed4cca-4116-463c-b83d-3e1a782b74cc<BR>LABEL=UNIT:1523||Abutia Amegame|2021525<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1523<BR>DATE=2021-05-25T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1524",1524<BR>ECID=e3820c0a-f4b7-4d71-9bc7-5a09397fb752<BR>ID=e3820c0a-f4b7-4d71-9bc7-5a09397fb752<BR>LABEL=UNIT:1524||Abutia Amegame|2021525<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1524<BR>DATE=2021-05-25T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1578",1578<BR>ECID=dd2d9997-86fb-45bc-87a1-2988601541a5<BR>ID=dd2d9997-86fb-45bc-87a1-2988601541a5<BR>LABEL=UNIT:1578||Abutia Amegame|2021621<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1578<BR>DATE=2021-06-21T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1578.1",1578.1<BR>ECID=606a67d3-0019-45a6-9532-0a4582ef40b5<BR>ID=606a67d3-0019-45a6-9532-0a4582ef40b5<BR>LABEL=UNIT:1578.1||Abutia Amegame|2021621<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1578.1<BR>DATE=2021-06-21T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1578.2",1578.2<BR>ECID=4155dc22-569d-4e25-b490-3ab0017d40b0<BR>ID=4155dc22-569d-4e25-b490-3ab0017d40b0<BR>LABEL=UNIT:1578.2||Abutia Amegame|2021621<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1578.2<BR>DATE=2021-06-21T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1578.3",1578.3<BR>ECID=e2bc7bfe-5e71-4f46-acb8-f3b7eaceaa72<BR>ID=e2bc7bfe-5e71-4f46-acb8-f3b7eaceaa72<BR>LABEL=UNIT:1578.3||Abutia Amegame|2021621<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1578.3<BR>DATE=2021-06-21T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1578.4",1578.4<BR>ECID=1cc23a90-796d-44a3-9faf-c522b501fd1d<BR>ID=1cc23a90-796d-44a3-9faf-c522b501fd1d<BR>LABEL=UNIT:1578.4||Abutia Amegame|2021621<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1578.4<BR>DATE=2021-06-21T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1579",1579<BR>ECID=b7db121d-3316-4a34-ae2f-5dbebd94158d<BR>ID=b7db121d-3316-4a34-ae2f-5dbebd94158d<BR>LABEL=UNIT:1579||Abutia Amegame|2021621<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1579<BR>DATE=2021-06-21T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1580",1580<BR>ECID=05f9a105-d0b0-4231-9f21-ea24a10c5bcb<BR>ID=05f9a105-d0b0-4231-9f21-ea24a10c5bcb<BR>LABEL=UNIT:1580||Abutia Amegame|2021621<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1580<BR>DATE=2021-06-21T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1581",1581<BR>ECID=6a494150-f8e1-4372-9b34-e8fecebe42d9<BR>ID=6a494150-f8e1-4372-9b34-e8fecebe42d9<BR>LABEL=UNIT:1581||Abutia Amegame|2021621<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1581<BR>DATE=2021-06-21T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1582",1582<BR>ECID=b3502f8d-8d29-4675-93e2-c9bef945f0be<BR>ID=b3502f8d-8d29-4675-93e2-c9bef945f0be<BR>LABEL=UNIT:1582||Abutia Amegame|2021621<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1582<BR>DATE=2021-06-21T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1583",1583<BR>ECID=c8ff288d-c44c-4a16-9d95-9425a4fb4d8f<BR>ID=c8ff288d-c44c-4a16-9d95-9425a4fb4d8f<BR>LABEL=UNIT:1583||Abutia Amegame|2021621<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1583<BR>DATE=2021-06-21T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1584",1584<BR>ECID=5af65504-b995-457f-ad7e-dffe7230678b<BR>ID=5af65504-b995-457f-ad7e-dffe7230678b<BR>LABEL=UNIT:1584||Abutia Amegame|2021621<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1584<BR>DATE=2021-06-21T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1585",1585<BR>ECID=5d59d30c-83da-43f4-91fd-61e50c43fc19<BR>ID=5d59d30c-83da-43f4-91fd-61e50c43fc19<BR>LABEL=UNIT:1585||Abutia Amegame|2021621<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1585<BR>DATE=2021-06-21T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1586",1586<BR>ECID=ad97313b-15bd-4c0d-af4f-8c26a33f417b<BR>ID=ad97313b-15bd-4c0d-af4f-8c26a33f417b<BR>LABEL=UNIT:1586||Abutia Amegame|2021621<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1586<BR>DATE=2021-06-21T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"1587",1587<BR>ECID=7296e86d-0f5e-4795-8964-b23e982c3f09<BR>ID=7296e86d-0f5e-4795-8964-b23e982c3f09<BR>LABEL=UNIT:1587||Abutia Amegame|2021621<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=1587<BR>DATE=2021-06-21T00:00:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"161",161<BR>ECID=0939808e-9d55-4769-b208-eabc9d446b67<BR>ID=0939808e-9d55-4769-b208-eabc9d446b67<BR>LABEL=UNIT:161||Abutia Amegame|2019415<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=161<BR>DATE=2019-04-15T13:16:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"162",162<BR>ECID=166f75f0-62dd-47dd-9e4f-1fadd63b7204<BR>ID=166f75f0-62dd-47dd-9e4f-1fadd63b7204<BR>LABEL=UNIT:162||Abutia Amegame|2019415<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=162<BR>DATE=2019-04-15T13:16:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"163",163<BR>ECID=ccfe1f1f-b647-4e7e-a8d1-c2bec66e86f9<BR>ID=ccfe1f1f-b647-4e7e-a8d1-c2bec66e86f9<BR>LABEL=UNIT:163||Abutia Amegame|2019415<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=163<BR>DATE=2019-04-15T13:16:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"164",164<BR>ECID=58214b32-f7d2-4621-924f-b113cb8bf506<BR>ID=58214b32-f7d2-4621-924f-b113cb8bf506<BR>LABEL=UNIT:164||Abutia Amegame|2019415<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=164<BR>DATE=2019-04-15T13:16:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
"165",165<BR>ECID=a1bb9f99-0da9-4a84-8c18-9b6c3718f408<BR>ID=a1bb9f99-0da9-4a84-8c18-9b6c3718f408<BR>LABEL=UNIT:165||Abutia Amegame|2019415<BR>OWNGEOMETRY=True<BR>EDITED=False<BR>LOCALITY=Abutia Amegame<BR>DATASET=Lots<BR>UNITID=165<BR>DATE=2019-04-15T13:16:00Z<BR>OBJECTTYPE=Unit<BR>,,,,,"-1","0","-1",,,Agricultural,,,,,,"-1","0","-1",,
