BIN	TotalMembers	Taxa	Count in Project	Unique
BOLD:AEU7708	1	Encyrtidae	1	T
BOLD:AEU7722	2	Hebridae	2	T
BOLD:AEU7749	3	Lepidoptera	3	T
BOLD:AEU7788	1	Zodariidae	1	T
BOLD:AEU7794	3	Cheloninae	3	T
BOLD:AEU7809	1	Yelicones	1	T
BOLD:AEU7812	1	Miridae	1	T
BOLD:AEU7830	1	Cicadellidae	1	T
BOLD:AEU7832	1	Cyminae	1	T
BOLD:AEU7880	1	Pteromalidae	1	T
BOLD:AEU7885	1	Ptinidae	1	T
BOLD:AEU7892	2	Formicidae	2	T
BOLD:AEU7894	2	Coleoptera	1	T
BOLD:AEU7894	2	Scydmaeninae	1	T
BOLD:AEU7898	2	Hybotidae	2	T
BOLD:AEU7905	1	Ephydridae	1	T
BOLD:AEU7916	1	Pselaphinae	1	T
BOLD:AEU7946	1	Eurytomidae	1	T
BOLD:AEU7963	7	Gonatopodinae	7	T
BOLD:AEU7967	13	Prostemmatinae	13	T
BOLD:AEU8003	9	Stenolophus	9	T
BOLD:AEU8028	1	Cosmopterigidae	1	T
BOLD:AEU8052	1	Scarabaeidae	1	T
BOLD:AEU8059	1	Coniopterygidae	1	T
BOLD:AEU8061	1	Aleyrodidae	1	T
BOLD:AEU8062	4	Miridae	4	T
BOLD:AEU8063	1	Cicadellidae	1	T
BOLD:AEU8070	4	Doryctinae	4	T
BOLD:AEU8090	9	Cicadellidae	9	T
BOLD:AEU8110	1	Elmidae	1	T
BOLD:AEU8112	2	Paederinae	2	T
BOLD:AEU8133	1	Erebidae	1	T
BOLD:AEU8139	1	Bethylidae	1	T
BOLD:AEU8170	1	Dytiscidae	1	T
BOLD:AEU8181	1	Tenebrionidae	1	T
BOLD:AEU8182	1	Tachyporinae	1	T
BOLD:AEU8186	2	Chironomidae	2	T
BOLD:AEU8220	6	Cicadellidae	6	T
BOLD:AEU8254	4	Agaonidae	4	T
BOLD:AEU8265	2	Doryctinae	2	T
BOLD:AEU8278	1	Chironomidae	1	T
BOLD:AEU8282	3	Hormiinae	3	T
BOLD:AEU8300	4	Phoridae	4	T
BOLD:AEU8301	1	Pachylophus obscurior	1	T
BOLD:AEU8315	1	Delphacinae	1	T
BOLD:AEU8327	1	Pseudodendrothrips	1	T
BOLD:AEU8345	1	Carabidae	1	T
BOLD:AEU8346	1	Dytiscidae	1	T
BOLD:AEU8377	2	Chironomidae	2	T
BOLD:AEU8387	3	Miridae	3	T
BOLD:AEU8388	3	Cicadellidae	3	T
BOLD:AEU8451	2	Aleyrodidae	2	T
BOLD:AEU8452	2	Cicadellidae	2	T
BOLD:AEU8453	2	Aleyrodidae	2	T
BOLD:AEU8459	1	Scelionidae	1	T
BOLD:AEU8464	1	Gelechiidae	1	T
BOLD:AEU8522	3	Cicadellidae	3	T
BOLD:AEU8562	1	Pselaphinae	1	T
BOLD:AEU8563	7	Ciidae	7	T
BOLD:AEU8568	4	Chironomidae	4	T
BOLD:AEU8587	7	Hydraenidae	7	T
BOLD:AEU8588	1	Chrysomelidae	1	T
BOLD:AEU8594	2	Geometrinae	2	T
BOLD:AEU8597	1	Ceratopogonidae	1	T
BOLD:AEU8615	1	Dytiscidae	1	T
BOLD:AEU8616	1	Carabidae	1	T
BOLD:AEU8617	1	Hydrophilidae	1	T
BOLD:AEU8623	3	Rhysipolinae	3	T
BOLD:AEU8689	1	Chironomidae	1	T
BOLD:AEU8696	1	Erotylidae	1	T
BOLD:AEU8697	2	Staphylinidae	2	T
BOLD:AEU8701	2	Macropeza	2	T
BOLD:AEU8713	1	Franklinothrips	1	T
BOLD:AEU8720	2	Scolytinae	2	T
BOLD:AEU8723	1	Elateridae	1	T
BOLD:AEU8763	2	Aleyrodidae	2	T
BOLD:AEU8764	2	Cicadellidae	2	T
BOLD:AEU8765	1	Aleyrodidae	1	T
BOLD:AEU8769	9	Oxytelinae	9	T
BOLD:AEU8799	1	Eulophidae	1	T
BOLD:AEU8808	1	Ptinidae	1	T
BOLD:AEU8836	3	Tingidae	3	T
BOLD:AEU8839	1	Delphacidae	1	T
BOLD:AEU8843	1	Staphylinidae	1	T
BOLD:AEU8844	4	Euxestidae	4	T
BOLD:AEU8861	1	Cecidomyiidae	1	T
BOLD:AEU8908	1	Microsaniinae	1	T
BOLD:AEU8923	1	Tortricidae	1	T
BOLD:AEU8947	1	Eulophidae	1	T
BOLD:AEU8962	2	Crambidae	2	T
BOLD:AEU8981	1	Cicadellidae	1	T
BOLD:AEU8987	2	Ichneumonidae	2	T
BOLD:AEU9007	2	Euxestidae	2	T
BOLD:AEU9031	1	Cecidomyiidae	1	T
BOLD:AEU9039	1	Aleyrodidae	1	T
BOLD:AEU9057	1	Bethylidae	1	T
BOLD:AEU9058	1	Microgastrinae	1	T
BOLD:AEU9133	16	Formicidae	16	T
BOLD:AEU9140	1	Cicadellidae	1	T
BOLD:AEU9204	1	Paederinae	1	T
BOLD:AEU9215	1	Gelechiidae	1	T
BOLD:AEU9236	1	Cicadellidae	1	T
BOLD:AEU9238	12	Corixidae	12	T
BOLD:AEU9239	3	Miridae	3	T
BOLD:AEU9241	1	Thripinae	1	T
BOLD:AEU9308	1	Cannula	1	T
BOLD:AEU9311	1	Arachnida	1	T
BOLD:AEU9321	1	Ceratopogonidae	1	T
BOLD:AEU9331	1	Chironomidae	1	T
BOLD:AEU9347	2	Arachnida	2	T
BOLD:AEU9349	2	Chrysomelidae	2	T
BOLD:AEU9352	2	Staphylinidae	2	T
BOLD:AEU9376	1	Diopsidae	1	T
BOLD:AEU9385	1	Cecidomyiidae	1	T
BOLD:AEU9389	1	Olethreutinae	1	T
BOLD:AEU9391	2	Bruchinae	2	T
BOLD:AEU9397	3	Ochteridae	3	T
BOLD:AEU9398	3	Rhyparochromidae	3	T
BOLD:AEU9455	2	Ceratopogonidae	1	T
BOLD:AEU9455	2	Diptera	1	T
BOLD:AEU9457	1	Lepidoptera	1	T
BOLD:AEU9499	1	Cloeon	1	T
BOLD:AEU9500	5	Baetidae	5	T
BOLD:AEU9501	1	Tricorythidae	1	T
BOLD:AEU9554	1	Dytiscidae	1	T
BOLD:AEU9568	1	Carabidae	1	T
BOLD:AEU9627	2	Phorticus	2	T
BOLD:AEU9650	1	Haliplidae	1	T
BOLD:AEU9651	4	Phalacridae	4	T
BOLD:AEU9694	3	Formicidae	3	T
BOLD:AEU9712	1	Aderidae	1	T
BOLD:AEU9713	1	Carabidae	1	T
BOLD:AEU9717	1	Lepidoptera	1	T
BOLD:AEU9721	1	Cecidomyiidae	1	T
BOLD:AEU9741	1	Carabidae	1	T
BOLD:AEU9751	4	Carabidae	1	T
BOLD:AEU9751	4	Coleoptera	3	T
BOLD:AEU9755	1	Erebidae	1	T
BOLD:AEU9765	1	Ciidae	1	T
BOLD:AEU9770	4	Elmidae	4	T
BOLD:AEU9786	1	Aphelinidae	1	T
BOLD:AEU9792	1	Cicadellidae	1	T
BOLD:AEU9798	4	Crambidae	3	T
BOLD:AEU9798	4	Lepidoptera	1	T
BOLD:AEU9806	1	Scelionidae	1	T
BOLD:AEU9850	1	Doryctinae	1	T
BOLD:AEU9851	2	Ichneumonidae	2	T
BOLD:AEU9875	1	Coniopterygidae	1	T
BOLD:AEU9913	3	Coleoptera	1	T
BOLD:AEU9913	3	Hydrophilidae	2	T
BOLD:AEU9982	2	Phalacridae	2	T
BOLD:AEU9984	2	Anthicidae	2	T
BOLD:AEV0047	1	Arachnida	1	T
BOLD:AEV0056	1	Curculionidae	1	T
BOLD:AEV0071	4	Lobesia	4	T
BOLD:AEV0074	1	Lepidoptera	1	T
BOLD:AEV0086	6	Leiodidae	6	T
BOLD:AEV0088	4	Hydrophilidae	4	T
BOLD:AEV0115	7	Carabidae	7	T
BOLD:AEV0124	1	Elateridae	1	T
BOLD:AEV0128	1	Delphacidae	1	T
BOLD:AEV0129	1	Ceratocombidae	1	T
BOLD:AEV0150	2	Lepidoptera	2	T
BOLD:AEV0160	3	Aderidae	3	T
BOLD:AEV0165	1	Gelechiidae	1	T
BOLD:AEV0169	1	Machaerotidae	1	T
BOLD:AEV0176	2	Arachnida	2	T
BOLD:AEV0211	1	Arachnida	1	T
BOLD:AEV0225	1	Theridiidae	1	T
BOLD:AEV0238	6	Tingidae	6	T
BOLD:AEV0261	1	Tachyporinae	1	T
BOLD:AEV0268	1	Eulophidae	1	T
BOLD:AEV0273	1	Dichomeridinae	1	T
BOLD:AEV0274	3	Aleocharinae	3	T
BOLD:AEV0284	1	Miridae	1	T
BOLD:AEV0294	1	Carabidae	1	T
BOLD:AEV0304	7	Baetidae	7	T
BOLD:AEV0323	1	Lepidoptera	1	T
BOLD:AEV0337	1	Paederinae	1	T
BOLD:AEV0348	3	Leptoceridae	3	T
BOLD:AEV0406	1	Scelionidae	1	T
BOLD:AEV0412	1	Arachnida	1	T
BOLD:AEV0463	1	Ormyrus	1	T
BOLD:AEV0468	2	Tineidae	2	T
BOLD:AEV0484	1	Cecidomyiidae	1	T
BOLD:AEV0486	1	Ceratopogonidae	1	T
BOLD:AEV0508	3	Chironomidae	3	T
BOLD:AEV0518	1	Reduviidae	1	T
BOLD:AEV0522	1	Chrysomelidae	1	T
BOLD:AEV0524	1	Phlaeothripinae	1	T
BOLD:AEV0527	1	Cecidomyiidae	1	T
BOLD:AEV0534	1	Zopheridae	1	T
BOLD:AEV0554	1	Ceratopogonidae	1	T
BOLD:AEV0572	1	Doryctinae	1	T
BOLD:AEV0587	1	Arachnida	1	T
BOLD:AEV0595	4	Ephydridae	4	T
BOLD:AEV0600	2	Microchironomus	2	T
BOLD:AEV0631	3	Dytiscidae	3	T
BOLD:AEV0635	3	Hydrophilidae	3	T
BOLD:AEV0679	1	Erebidae	1	T
BOLD:AEV0710	4	Cicadellidae	4	T
BOLD:AEV0711	1	Lepidoptera	1	T
BOLD:AEV0721	2	Carabidae	1	T
BOLD:AEV0721	2	Coleoptera	1	T
BOLD:AEV0735	1	Cicadellidae	1	T
BOLD:AEV0778	1	Cecidomyiidae	1	T
BOLD:AEV0810	7	Formicidae	7	T
BOLD:AEV0836	2	Aleyrodidae	2	T
BOLD:AEV0843	5	Mordellidae	5	T
BOLD:AEV0885	1	Chironomidae	1	T
BOLD:AEV0903	1	Ceratopogonidae	1	T
BOLD:AEV0912	2	Olethreutinae	2	T
BOLD:AEV0915	1	Eulophidae	1	T
BOLD:AEV0920	1	Bostrichidae	1	T
BOLD:AEV0945	1	Platygastridae	1	T
BOLD:AEV0948	1	Dolichopodidae	1	T
BOLD:AEV0955	2	Agaonidae	2	T
BOLD:AEV0965	1	Olethreutinae	1	T
BOLD:AEV0967	1	Chironomidae	1	T
BOLD:AEV0988	1	Rogadinae	1	T
BOLD:AEV1001	1	Hydrophilidae	1	T
BOLD:AEV1010	1	Carabidae	1	T
BOLD:AEV1021	1	Cecidomyiinae	1	T
BOLD:AEV1044	1	Cicadellidae	1	T
BOLD:AEV1052	1	Cicadellidae	1	T
BOLD:AEV1080	1	Gelechiidae	1	T
BOLD:AEV1085	3	Ceratopogonidae	3	T
BOLD:AEV1111	1	Chrysomelidae	1	T
BOLD:AEV1113	1	Nitidulidae	1	T
BOLD:AEV1117	2	Scydmaeninae	2	T
BOLD:AEV1130	2	Cicadellidae	2	T
BOLD:AEV1207	1	Philodromidae	1	T
BOLD:AEV1214	1	Cecidomyiidae	1	T
BOLD:AEV1216	1	Tineidae	1	T
BOLD:AEV1255	2	Laemophloeidae	2	T
BOLD:AEV1259	1	Lepidoptera	1	T
BOLD:AEV1264	10	Lepidoptera	10	T
BOLD:AEV1296	1	Cecidomyiidae	1	T
BOLD:AEV1346	1	Limoniidae	1	T
BOLD:AEV1400	1	Ceratopogonidae	1	T
BOLD:AEV1434	1	Cecidomyiidae	1	T
BOLD:AEV1436	6	Lecithocera	6	T
BOLD:AEV1445	1	Cecidomyiidae	1	T
BOLD:AEV1460	4	Lycosidae	4	T
BOLD:AEV1493	2	Carabidae	2	T
BOLD:AEV1497	1	Eulophidae	1	T
BOLD:AEV1503	2	Tortricidae	2	T
BOLD:AEV1504	4	Lepidoptera	4	T
BOLD:AEV1509	1	Cicadellidae	1	T
BOLD:AEV1513	4	Orthoptera	1	T
BOLD:AEV1513	4	Trigonidiidae	3	T
BOLD:AEV1518	2	Chironomidae	2	T
BOLD:AEV1531	1	Rogadinae	1	T
BOLD:AEV1535	3	Chironomidae	3	T
BOLD:AEV1556	2	Carabidae	2	T
BOLD:AEV1558	1	Eulophidae	1	T
BOLD:AEV1571	4	Agrypninae	1	T
BOLD:AEV1571	4	Drilini	3	T
BOLD:AEV1593	5	Carabidae	5	T
BOLD:AEV1594	3	Coleoptera	2	T
BOLD:AEV1594	3	Tenebrionidae	1	T
BOLD:AEV1595	1	Chrysomelidae	1	T
BOLD:AEV1599	1	Arachnida	1	T
BOLD:AEV1625	1	Chrysopophthorus	1	T
BOLD:AEV1641	2	Harpalinae	2	T
BOLD:AEV1642	2	Harpalinae	2	T
BOLD:AEV1649	3	Gelechiidae	3	T
BOLD:AEV1664	1	Scelionidae	1	T
BOLD:AEV1673	4	Cicadellidae	4	T
BOLD:AEV1732	1	Alysiinae	1	T
BOLD:AEV1740	4	Dytiscidae	4	T
BOLD:AEV1741	8	Dytiscidae	8	T
BOLD:AEV1768	3	Dermestidae	3	T
BOLD:AEV1784	1	Limnichidae	1	T
BOLD:AEV1808	2	Psocodea	2	T
BOLD:AEV1830	1	Cecidomyiidae	1	T
BOLD:AEV1855	1	Paussinae	1	T
BOLD:AEV1856	1	Attelabidae	1	T
BOLD:AEV1860	1	Panchaetothripinae	1	T
BOLD:AEV1880	1	Aleocharinae	1	T
BOLD:AEV1899	1	Lepidoptera	1	T
BOLD:AEV1905	1	Lonchaeidae	1	T
BOLD:AEV1910	1	Elateridae	1	T
BOLD:AEV1932	4	Miridae	4	T
BOLD:AEV1956	1	Tortricidae	1	T
BOLD:AEV1969	1	Cecidomyiidae	1	T
BOLD:AEV2019	1	Silvanidae	1	T
BOLD:AEV2025	3	Thomisidae	3	T
BOLD:AEV2031	1	Bethylidae	1	T
BOLD:AEV2035	1	Brachistinae	1	T
BOLD:AEV2037	6	Phycitinae	4	T
BOLD:AEV2037	6	Seleucia	2	T
BOLD:AEV2045	2	Rogadinae	2	T
BOLD:AEV2072	3	Spongiphoridae	3	T
BOLD:AEV2077	1	Lepidoptera	1	T
BOLD:AEV2078	1	Cosmopterigidae	1	T
BOLD:AEV2091	2	Phorticus	2	T
BOLD:AEV2095	1	Braconinae	1	T
BOLD:AEV2099	6	Scelionidae	6	T
BOLD:AEV2100	1	Encyrtidae	1	T
BOLD:AEV2123	2	Chrysomelidae	2	T
BOLD:AEV2143	1	Cecidomyiidae	1	T
BOLD:AEV2145	2	Simuliidae	2	T
BOLD:AEV2177	1	Gerridae	1	T
BOLD:AEV2179	1	Cicadellidae	1	T
BOLD:AEV2187	1	Limoniidae	1	T
BOLD:AEV2200	1	Meenoplidae	1	T
BOLD:AEV2229	2	Keroplatidae	2	T
BOLD:AEV2236	3	Cecidomyiidae	3	T
BOLD:AEV2238	1	Cecidomyiidae	1	T
BOLD:AEV2296	1	Cicadellidae	1	T
BOLD:AEV2308	3	Lepidoptera	3	T
BOLD:AEV2309	1	Arachnida	1	T
BOLD:AEV2319	2	Olpiidae	2	T
BOLD:AEV2324	2	Gracillariidae	2	T
BOLD:AEV2336	1	Phycosoma	1	T
BOLD:AEV2343	1	Aleocharinae	1	T
BOLD:AEV2368	1	Cerylonidae	1	T
BOLD:AEV2373	6	Noteridae	6	T
BOLD:AEV2410	4	Nitidulidae	4	T
BOLD:AEV2417	1	Aleyrodidae	1	T
BOLD:AEV2421	1	Noteridae	1	T
BOLD:AEV2441	1	Stathmopodidae	1	T
BOLD:AEV2463	1	Scelionidae	1	T
BOLD:AEV2477	2	Chironomidae	2	T
BOLD:AEV2484	1	Cecidomyiidae	1	T
BOLD:AEV2485	1	Ceratopogonidae	1	T
BOLD:AEV2494	1	Tridactylidae	1	T
BOLD:AEV2496	2	Rogadinae	2	T
BOLD:AEV2521	1	Miridae	1	T
BOLD:AEV2524	4	Ichneumonidae	4	T
BOLD:AEV2582	1	Ceratopogonidae	1	T
BOLD:AEV2587	1	Scelionidae	1	T
BOLD:AEV2590	1	Sciaridae	1	T
BOLD:AEV2599	1	Gracillariidae	1	T
BOLD:AEV2601	1	Corylophidae	1	T
BOLD:AEV2607	1	Gelechiidae	1	T
BOLD:AEV2608	3	Lepidoptera	3	T
BOLD:AEV2624	1	Paederinae	1	T
BOLD:AEV2629	1	Cecidomyiidae	1	T
BOLD:AEV2636	8	Delphacinae	8	T
BOLD:AEV2645	1	Bruchinae	1	T
BOLD:AEV2676	1	Cerambycidae	1	T
BOLD:AEV2691	1	Bethylidae	1	T
BOLD:AEV2698	4	Meteorus	4	T
BOLD:AEV2706	1	Lepidoptera	1	T
BOLD:AEV2715	1	Scolytinae	1	T
BOLD:AEV2724	2	Limoniidae	2	T
BOLD:AEV2794	4	Hydrophilidae	4	T
BOLD:AEV2795	5	Hydrophilidae	5	T
BOLD:AEV2833	1	Curculionidae	1	T
BOLD:AEV2834	3	Dytiscidae	3	T
BOLD:AEV2836	1	Scolytinae	1	T
BOLD:AEV2853	1	Pselaphinae	1	T
BOLD:AEV2854	1	Aleocharinae	1	T
BOLD:AEV2857	2	Dytiscidae	2	T
BOLD:AEV2870	1	Hormiinae	1	T
BOLD:AEV2875	2	Cecidomyiidae	2	T
BOLD:AEV2886	3	Baetidae	3	T
BOLD:AEV2894	1	Cicadellidae	1	T
BOLD:AEV2912	1	Cecidomyiidae	1	T
BOLD:AEV2913	3	Lophopidae	3	T
BOLD:AEV2921	1	Eulophidae	1	T
BOLD:AEV2971	2	Laemophloeidae	2	T
BOLD:AEV2997	24	Agaonidae	24	T
BOLD:AEV3017	1	Colydiinae	1	T
BOLD:AEV3029	3	Lepidoptera	3	T
BOLD:AEV3032	1	Formicidae	1	T
BOLD:AEV3065	1	Cicadellidae	1	T
BOLD:AEV3076	1	Ichneumonidae	1	T
BOLD:AEV3080	1	Platygastridae	1	T
BOLD:AEV3090	3	Tingidae	3	T
BOLD:AEV3116	1	Pyralidae	1	T
BOLD:AEV3128	1	Scaphidiinae	1	T
BOLD:AEV3148	2	Arachnida	2	T
BOLD:AEV3170	1	Cicadellidae	1	T
BOLD:AEV3176	1	Delphacinae	1	T
BOLD:AEV3198	1	Cecidomyiidae	1	T
BOLD:AEV3246	1	Bruchinae	1	T
BOLD:AEV3247	1	Mixocera	1	T
BOLD:AEV3258	1	Eulophidae	1	T
BOLD:AEV3273	1	Lepidoptera	1	T
BOLD:AEV3291	1	Cicadellidae	1	T
BOLD:AEV3304	3	Dytiscidae	3	T
BOLD:AEV3326	1	Eulophidae	1	T
BOLD:AEV3357	7	Rhyparochromidae	7	T
BOLD:AEV3362	1	Ceratopogonidae	1	T
BOLD:AEV3384	1	Cixiidae	1	T
BOLD:AEV3405	5	Blissidae	5	T
BOLD:AEV3433	2	Achilidae	2	T
BOLD:AEV3449	1	Lecithoceridae	1	T
BOLD:AEV3460	1	Scarabaeidae	1	T
BOLD:AEV3478	1	Cecidomyiidae	1	T
BOLD:AEV3487	1	Ceratopogonidae	1	T
BOLD:AEV3505	1	Arachnida	1	T
BOLD:AEV3570	1	Cecidomyiidae	1	T
BOLD:AEV3598	2	Hybotidae	2	T
BOLD:AEV3613	2	Miridae	2	T
BOLD:AEV3620	1	Hydrophilidae	1	T
BOLD:AEV3642	1	Ceratopogonidae	1	T
BOLD:AEV3654	1	Cheloninae	1	T
BOLD:AEV3690	3	Ceratopogonidae	3	T
BOLD:AEV3695	4	Dytiscidae	4	T
BOLD:AEV3716	1	Eulophidae	1	T
BOLD:AEV3749	1	Cicadellidae	1	T
BOLD:AEV3750	1	Cicadellidae	1	T
BOLD:AEV3794	1	Entiminae	1	T
BOLD:AEV3801	1	Theridiidae	1	T
BOLD:AEV3808	2	Araneidae	2	T
BOLD:AEV3813	1	Lepidoptera	1	T
BOLD:AEV3842	1	Cecidomyiidae	1	T
BOLD:AEV3922	1	Eulophidae	1	T
BOLD:AEV3953	2	Coleoptera	1	T
BOLD:AEV3953	2	Hydrophilidae	1	T
BOLD:AEV3954	2	Coleoptera	1	T
BOLD:AEV3954	2	Curculionidae	1	T
BOLD:AEV3955	2	Carabidae	2	T
BOLD:AEV4006	1	Eulophidae	1	T
BOLD:AEV4024	1	Lepidoptera	1	T
BOLD:AEV4025	1	Eulophidae	1	T
BOLD:AEV4027	1	Eulophidae	1	T
BOLD:AEV4035	4	Doryctinae	4	T
BOLD:AEV4044	1	Phoridae	1	T
BOLD:AEV4066	1	Corylophidae	1	T
BOLD:AEV4068	3	Scaritinae	3	T
BOLD:AEV4070	1	Gelechiidae	1	T
BOLD:AEV4106	1	Latridiidae	1	T
BOLD:AEV4117	3	Lepidoptera	3	T
BOLD:AEV4126	1	Ceratopogonidae	1	T
BOLD:AEV4147	1	Ceratopogonidae	1	T
BOLD:AEV4174	2	Dryininae	2	T
BOLD:AEV4199	2	Cosmopterigidae	2	T
BOLD:AEV4217	1	Cicadellidae	1	T
BOLD:AEV4270	1	Ceratopogonidae	1	T
BOLD:AEV4271	1	Cecidomyiidae	1	T
BOLD:AEV4279	1	Lasiochilidae	1	T
BOLD:AEV4327	1	Cecidomyiidae	1	T
BOLD:AEV4330	2	Braconinae	2	T
BOLD:AEV4339	1	Asteiidae	1	T
BOLD:AEV4346	1	Arachnida	1	T
BOLD:AEV4379	1	Hemiptera	1	T
BOLD:AEV4389	4	Formicidae	2	T
BOLD:AEV4389	4	Hymenoptera	2	T
BOLD:AEV4413	1	Cicadellidae	1	T
BOLD:AEV4414	1	Polytoxus	1	T
BOLD:AEV4433	1	Cicadellidae	1	T
BOLD:AEV4455	1	Erebidae	1	T
BOLD:AEV4456	4	Dermestidae	4	T
BOLD:AEV4495	14	Cydnidae	14	T
BOLD:AEV4533	1	Miridae	1	T
BOLD:AEV4538	2	Paederinae	2	T
BOLD:AEV4586	2	Lepidoptera	2	T
BOLD:AEV4608	1	Lepidoptera	1	T
BOLD:AEV4611	1	Chloropidae	1	T
BOLD:AEV4613	5	Anthocoridae	5	T
BOLD:AEV4619	2	Cicadellidae	2	T
BOLD:AEV4621	3	Hydrophilidae	3	T
BOLD:AEV4659	1	Staphylinidae	1	T
BOLD:AEV4691	1	Pselaphinae	1	T
BOLD:AEV4730	4	Erebidae	4	T
BOLD:AEV4733	1	Limoniidae	1	T
BOLD:AEV4766	1	Cecidomyiidae	1	T
BOLD:AEV4771	1	Mysmenidae	1	T
BOLD:AEV4780	1	Carabidae	1	T
BOLD:AEV4801	1	Chloropidae	1	T
BOLD:AEV4802	4	Chloropidae	4	T
BOLD:AEV4821	1	Hormiinae	1	T
BOLD:AEV4864	1	Staphylinidae	1	T
BOLD:AEV4882	1	Lepidoptera	1	T
BOLD:AEV4893	1	Meteoridea	1	T
BOLD:AEV4902	1	Elateridae	1	T
BOLD:AEV4903	1	Alleculinae	1	T
BOLD:AEV4904	4	Carabidae	4	T
BOLD:AEV4933	2	Eublemma	2	T
BOLD:AEV4936	1	Lepidoptera	1	T
BOLD:AEV4938	1	Scydmaeninae	1	T
BOLD:AEV4947	5	Chironomidae	5	T
BOLD:AEV4955	1	Staphylinidae	1	T
BOLD:AEV5011	18	Schizopteridae	18	T
BOLD:AEV5111	6	Rhagovelia	6	T
BOLD:AEV5119	1	Platygastridae	1	T
BOLD:AEV5133	1	Paederinae	1	T
BOLD:AEV5156	1	Hydrophilidae	1	T
BOLD:AEV5173	1	Scelionidae	1	T
BOLD:AEV5184	2	Paederinae	2	T
BOLD:AEV5196	1	Pselaphinae	1	T
BOLD:AEV5235	3	Hebridae	3	T
BOLD:AEV5236	1	Mesoveliidae	1	T
BOLD:AEV5239	1	Chironomidae	1	T
BOLD:AEV5247	1	Rogadinae	1	T
BOLD:AEV5251	1	Dryininae	1	T
BOLD:AEV5262	1	Eulophidae	1	T
BOLD:AEV5282	1	Cicadellidae	1	T
BOLD:AEV5286	3	Noteridae	3	T
BOLD:AEV5330	1	Gonatopodinae	1	T
BOLD:AEV5364	1	Araneidae	1	T
BOLD:AEV5391	1	Cicadellidae	1	T
BOLD:AEV5423	16	Mengenillidae	16	T
BOLD:AEV5433	1	Lepidoptera	1	T
BOLD:AEV5440	4	Cicadellidae	4	T
BOLD:AEV5443	6	Cecidomyiidae	6	T
BOLD:AEV5449	1	Cecidomyiidae	1	T
BOLD:AEV5457	1	Rhyparochromidae	1	T
BOLD:AEV5458	6	Carabidae	6	T
BOLD:AEV5460	2	Perlidae	1	T
BOLD:AEV5460	2	Plecoptera	1	T
BOLD:AEV5470	1	Cecidomyiidae	1	T
BOLD:AEV5484	2	Chloropidae	2	T
BOLD:AEV5492	1	Mometa	1	T
BOLD:AEV5497	1	Lepidoptera	1	T
BOLD:AEV5507	2	Chrysomelidae	2	T
BOLD:AEV5509	2	Hydrophilidae	2	T
BOLD:AEV5510	1	Latridiidae	1	T
BOLD:AEV5511	1	Entiminae	1	T
BOLD:AEV5519	8	Rhyparochromidae	8	T
BOLD:AEV5523	1	Megalorhipida	1	T
BOLD:AEV5526	3	Platygastridae	3	T
BOLD:AEV5551	4	Elateridae	4	T
BOLD:AEV5565	8	Carabidae	8	T
BOLD:AEV5570	1	Staphylinidae	1	T
BOLD:AEV5609	4	Chrysomelidae	4	T
BOLD:AEV5610	1	Chrysomelidae	1	T
BOLD:AEV5617	1	Hydrophilidae	1	T
BOLD:AEV5630	1	Staphylinidae	1	T
BOLD:AEV5648	1	Ceratopogonidae	1	T
BOLD:AEV5655	1	Trichogrammatidae	1	T
BOLD:AEV5676	1	Cecidomyiidae	1	T
BOLD:AEV5693	1	Ephydridae	1	T
BOLD:AEV5721	1	Microgastrinae	1	T
BOLD:AEV5727	1	Lepidoptera	1	T
BOLD:AEV5739	1	Tetrastichinae	1	T
BOLD:AEV5756	1	Ceratopogonidae	1	T
BOLD:AEV5772	1	Scelionidae	1	T
BOLD:AEV5788	2	Cicadellidae	2	T
BOLD:AEV5813	10	Phoridae	10	T
BOLD:AEV5815	2	Toxopyrgota	2	T
BOLD:AEV5832	5	Chironomidae	5	T
BOLD:AEV5841	1	Listrocerum	1	T
BOLD:AEV5843	1	Araneidae	1	T
BOLD:AEV5868	2	Paederinae	2	T
BOLD:AEV5873	1	Delphacidae	1	T
BOLD:AEV5889	2	Hydraenidae	2	T
BOLD:AEV5898	5	Chironomidae	5	T
BOLD:AEV5906	1	Symphypleona	1	T
BOLD:AEV5917	2	Archeocrypticidae	2	T
BOLD:AEV5920	1	Curculionidae	1	T
BOLD:AEV5960	1	GrapholitiniGEN	1	T
BOLD:AEV5965	2	Chloropidae	2	T
BOLD:AEV5992	1	Cicadellidae	1	T
BOLD:AEV6031	1	Cosmopterigidae	1	T
BOLD:AEV6054	1	Scelionidae	1	T
BOLD:AEV6061	3	Eulophidae	3	T
BOLD:AEV6076	1	Carabidae	1	T
BOLD:AEV6083	1	Cecidomyiidae	1	T
BOLD:AEV6109	11	Cicadellidae	11	T
BOLD:AEV6128	2	Hydrophilidae	2	T
BOLD:AEV6149	3	Arachnida	3	T
BOLD:AEV6190	1	Cicadellidae	1	T
BOLD:AEV6191	1	Cicadellidae	1	T
BOLD:AEV6193	2	Cheloninae	2	T
BOLD:AEV6201	1	Lepidoptera	1	T
BOLD:AEV6210	1	Arachnida	1	T
BOLD:AEV6298	1	Tingidae	1	T
BOLD:AEV6322	1	Aderidae	1	T
BOLD:AEV6326	1	Scolytinae	1	T
BOLD:AEV6335	1	Scarabaeidae	1	T
BOLD:AEV6356	2	Throscidae	2	T
BOLD:AEV6378	1	Rhiniinae	1	T
